codigo_modelo,fecha,lambda_t,lambda_li_95,lambda_ls_95,pi_estrella_t,c0_t,c_t,d_t
M0,2012-08-01,0.7729020305063846,0.5544904052268926,0.9913136557858766,4.570967577379998,0.3092681710159867,0.019879977481071648,0.912460787186252
M0,2012-09-01,0.7729020305063863,0.5544904052268979,0.9913136557858747,4.57096757737995,0.309268171015981,0.019879977481071304,0.9124607871862529
M0,2012-10-01,0.7729020305063825,0.5544904052268994,0.9913136557858656,4.570967577379964,0.3092681710159836,0.01987997748107183,0.912460787186252
M0,2012-11-01,0.7729020305063858,0.5544904052268894,0.9913136557858823,4.570967577379937,0.30926817101598314,0.01987997748107154,0.912460787186252
M0,2012-12-01,0.7729020305063821,0.554490405226891,0.9913136557858732,4.570967577380027,0.3092681710159798,0.01987997748107137,0.9124607871862542
M0,2013-01-01,0.7729020305063851,0.5544904052269013,0.9913136557858688,4.570967577379962,0.3092681710159782,0.0198799774810712,0.9124607871862538
M0,2013-02-01,0.7729020305063822,0.5544904052268937,0.9913136557858706,4.5709675773800145,0.30926817101597903,0.019879977481071353,0.9124607871862542
M0,2013-03-01,0.7729020305063827,0.5544904052268804,0.991313655785885,4.570967577380047,0.30926817101597837,0.01987997748107111,0.9124607871862551
M0,2013-04-01,0.7729020305063817,0.5544904052268803,0.9913136557858832,4.5709675773800775,0.3092681710159784,0.01987997748107109,0.9124607871862556
M0,2013-05-01,0.7729020305063807,0.5544904052268815,0.9913136557858799,4.5709675773800464,0.3092681710159759,0.019879977481071176,0.9124607871862556
M0,2013-06-01,0.7729020305063816,0.5544904052268816,0.9913136557858816,4.570967577380047,0.3092681710159732,0.019879977481070905,0.9124607871862565
M0,2013-07-01,0.7729020305063814,0.5544904052268784,0.9913136557858844,4.570967577380047,0.3092681710159731,0.01987997748107092,0.9124607871862565
M0,2013-08-01,0.7729020305063801,0.5544904052268829,0.9913136557858773,4.570967577380013,0.3092681710159718,0.019879977481071134,0.912460787186256
M0,2013-09-01,0.7729020305063814,0.5544904052268864,0.9913136557858764,4.5709675773800145,0.30926817101597404,0.01987997748107112,0.9124607871862556
M0,2013-10-01,0.7729020305063794,0.554490405226884,0.9913136557858748,4.570967577380061,0.3092681710159763,0.019879977481071297,0.9124607871862556
M0,2013-11-01,0.7729020305063803,0.5544904052268865,0.991313655785874,4.570967577380004,0.3092681710159745,0.019879977481071318,0.9124607871862551
M0,2013-12-01,0.7729020305063814,0.5544904052268818,0.991313655785881,4.570967577380019,0.3092681710159751,0.019879977481071173,0.9124607871862553
M0,2014-01-01,0.7729020305063845,0.5544904052268873,0.9913136557858817,4.570967577379965,0.3092681710159735,0.01987997748107095,0.9124607871862551
M0,2014-02-01,0.7729020305063827,0.5544904052268866,0.9913136557858788,4.570967577379986,0.30926817101597426,0.0198799774810711,0.9124607871862551
M0,2014-03-01,0.7729020305063836,0.5544904052268889,0.9913136557858784,4.57096757738001,0.3092681710159754,0.01987997748107097,0.9124607871862553
M0,2014-04-01,0.7729020305063847,0.5544904052268882,0.9913136557858813,4.570967577379981,0.3092681710159731,0.01987997748107083,0.9124607871862556
M0,2014-05-01,0.7729020305063834,0.5544904052268865,0.9913136557858803,4.5709675773800065,0.3092681710159743,0.01987997748107094,0.9124607871862556
M0,2014-06-01,0.7729020305063836,0.5544904052268859,0.9913136557858814,4.570967577380014,0.30926817101597487,0.019879977481070926,0.9124607871862556
M0,2014-07-01,0.7729020305063834,0.5544904052268882,0.9913136557858786,4.57096757738002,0.30926817101597365,0.01987997748107085,0.912460787186256
M0,2014-08-01,0.7729020305063832,0.5544904052268854,0.9913136557858809,4.570967577380024,0.30926817101597304,0.01987997748107082,0.9124607871862562
M0,2014-09-01,0.7729020305063841,0.5544904052268862,0.9913136557858819,4.570967577380009,0.3092681710159724,0.019879977481070732,0.9124607871862562
M0,2014-10-01,0.772902030506382,0.5544904052268856,0.9913136557858783,4.570967577380034,0.30926817101597204,0.019879977481070843,0.9124607871862566
M0,2014-11-01,0.7729020305063828,0.5544904052268842,0.9913136557858815,4.570967577380023,0.30926817101597365,0.01987997748107089,0.912460787186256
M0,2014-12-01,0.7729020305063811,0.5544904052268868,0.9913136557858754,4.570967577380032,0.30926817101597354,0.019879977481071048,0.912460787186256
M0,2015-01-01,0.7729020305063824,0.5544904052268886,0.9913136557858762,4.5709675773800384,0.3092681710159741,0.01987997748107091,0.9124607871862561
M0,2015-02-01,0.7729020305063827,0.5544904052268903,0.9913136557858752,4.570967577380019,0.3092681710159737,0.019879977481070923,0.9124607871862559
M0,2015-03-01,0.7729020305063836,0.5544904052268912,0.991313655785876,4.57096757738002,0.30926817101597415,0.01987997748107085,0.9124607871862559
M0,2015-04-01,0.7729020305063834,0.5544904052268875,0.9913136557858793,4.570967577380043,0.3092681710159732,0.019879977481070715,0.9124607871862566
M0,2015-05-01,0.7729020305063825,0.5544904052268852,0.9913136557858798,4.57096757738004,0.3092681710159731,0.01987997748107082,0.9124607871862565
M0,2015-06-01,0.7729020305063832,0.5544904052268872,0.9913136557858792,4.570967577380027,0.3092681710159725,0.019879977481070767,0.9124607871862565
M0,2015-07-01,0.7729020305063838,0.5544904052268835,0.9913136557858842,4.570967577380028,0.30926817101597204,0.019879977481070656,0.9124607871862567
M0,2015-08-01,0.772902030506383,0.5544904052268835,0.9913136557858824,4.570967577380027,0.3092681710159716,0.01987997748107073,0.9124607871862567
M0,2015-09-01,0.7729020305063832,0.5544904052268824,0.9913136557858839,4.570967577380029,0.3092681710159718,0.01987997748107071,0.9124607871862567
M0,2015-10-01,0.7729020305063838,0.5544904052268826,0.991313655785885,4.570967577380011,0.30926817101597126,0.01987997748107068,0.9124607871862566
M0,2015-11-01,0.7729020305063834,0.5544904052268816,0.9913136557858852,4.570967577380012,0.3092681710159715,0.01987997748107075,0.9124607871862565
M0,2015-12-01,0.772902030506382,0.5544904052268782,0.9913136557858857,4.570967577380027,0.3092681710159719,0.019879977481070867,0.9124607871862565
M0,2016-01-01,0.7729020305063822,0.5544904052268793,0.991313655785885,4.570967577380033,0.3092681710159717,0.0198799774810708,0.9124607871862567
M0,2016-02-01,0.7729020305063822,0.5544904052268745,0.9913136557858898,4.570967577380034,0.3092681710159721,0.01987997748107083,0.9124607871862566
M0,2016-03-01,0.7729020305063831,0.5544904052268791,0.991313655785887,4.570967577380032,0.30926817101597237,0.01987997748107075,0.9124607871862566
M0,2016-04-01,0.7729020305063821,0.5544904052268782,0.9913136557858859,4.570967577380038,0.30926817101597237,0.019879977481070833,0.9124607871862566
M0,2016-05-01,0.7729020305063828,0.5544904052268775,0.9913136557858881,4.570967577380035,0.30926817101597204,0.019879977481070742,0.9124607871862567
M0,2016-06-01,0.7729020305063825,0.5544904052268773,0.9913136557858877,4.5709675773800384,0.30926817101597215,0.01987997748107077,0.9124607871862567
M0,2016-07-01,0.772902030506383,0.5544904052268786,0.9913136557858873,4.570967577380038,0.3092681710159719,0.01987997748107071,0.9124607871862568
M0,2016-08-01,0.7729020305063827,0.5544904052268795,0.9913136557858859,4.570967577380035,0.309268171015972,0.019879977481070756,0.9124607871862567
M0,2016-09-01,0.7729020305063836,0.5544904052268812,0.991313655785886,4.570967577380024,0.30926817101597165,0.019879977481070676,0.9124607871862567
M0,2016-10-01,0.7729020305063834,0.5544904052268798,0.991313655785887,4.570967577380034,0.3092681710159714,0.01987997748107064,0.9124607871862569
M0,2016-11-01,0.7729020305063832,0.5544904052268755,0.9913136557858908,4.570967577380031,0.30926817101597115,0.019879977481070666,0.9124607871862569
M0,2016-12-01,0.7729020305063828,0.5544904052268772,0.9913136557858885,4.570967577380034,0.3092681710159716,0.019879977481070718,0.9124607871862568
M0,2017-01-01,0.7729020305063828,0.5544904052268769,0.9913136557858888,4.570967577380026,0.30926817101597154,0.01987997748107074,0.9124607871862567
M0,2017-02-01,0.772902030506382,0.5544904052268779,0.991313655785886,4.570967577380036,0.3092681710159718,0.019879977481070822,0.9124607871862567
M0,2017-03-01,0.7729020305063823,0.5544904052268781,0.9913136557858865,4.57096757738003,0.30926817101597226,0.019879977481070846,0.9124607871862565
M0,2017-04-01,0.7729020305063821,0.5544904052268791,0.991313655785885,4.570967577380025,0.3092681710159722,0.01987997748107089,0.9124607871862563
M0,2017-05-01,0.7729020305063817,0.5544904052268795,0.9913136557858839,4.5709675773800305,0.30926817101597254,0.019879977481070912,0.9124607871862563
M0,2017-06-01,0.7729020305063821,0.554490405226877,0.9913136557858871,4.57096757738002,0.3092681710159723,0.019879977481070912,0.9124607871862562
M0,2017-07-01,0.772902030506382,0.5544904052268751,0.9913136557858888,4.570967577380032,0.3092681710159723,0.019879977481070874,0.9124607871862565
M0,2017-08-01,0.7729020305063823,0.5544904052268769,0.9913136557858877,4.570967577380024,0.30926817101597226,0.01987997748107087,0.9124607871862563
M0,2017-09-01,0.7729020305063826,0.5544904052268725,0.9913136557858927,4.570967577380023,0.309268171015972,0.019879977481070815,0.9124607871862565
M0,2017-10-01,0.7729020305063832,0.5544904052268725,0.9913136557858938,4.570967577380019,0.3092681710159719,0.019879977481070767,0.9124607871862565
M0,2017-11-01,0.772902030506383,0.5544904052268741,0.9913136557858918,4.57096757738002,0.30926817101597226,0.01987997748107081,0.9124607871862563
M0,2017-12-01,0.7729020305063836,0.5544904052268751,0.9913136557858921,4.570967577380016,0.30926817101597226,0.019879977481070753,0.9124607871862563
M0,2018-01-01,0.7729020305063838,0.5544904052268764,0.9913136557858913,4.570967577380009,0.30926817101597187,0.019879977481070725,0.9124607871862563
M0,2018-02-01,0.7729020305063836,0.5544904052268759,0.9913136557858914,4.570967577380006,0.309268171015972,0.019879977481070777,0.9124607871862562
M0,2018-03-01,0.7729020305063841,0.5544904052268756,0.9913136557858925,4.570967577380004,0.30926817101597204,0.019879977481070732,0.9124607871862562
M0,2018-04-01,0.772902030506384,0.5544904052268737,0.9913136557858943,4.57096757738001,0.30926817101597204,0.01987997748107072,0.9124607871862563
M0,2018-05-01,0.7729020305063841,0.5544904052268751,0.991313655785893,4.570967577380005,0.3092681710159721,0.01987997748107074,0.9124607871862562
M0,2018-06-01,0.772902030506384,0.5544904052268774,0.9913136557858905,4.570967577380006,0.3092681710159721,0.019879977481070746,0.9124607871862562
M0,2018-07-01,0.7729020305063836,0.5544904052268765,0.9913136557858907,4.570967577380005,0.3092681710159723,0.019879977481070798,0.9124607871862561
M0,2018-08-01,0.7729020305063833,0.5544904052268763,0.9913136557858903,4.570967577380013,0.3092681710159723,0.0198799774810708,0.9124607871862562
M0,2018-09-01,0.7729020305063831,0.5544904052268742,0.9913136557858919,4.570967577380014,0.3092681710159723,0.019879977481070822,0.9124607871862562
M0,2018-10-01,0.7729020305063836,0.554490405226876,0.9913136557858913,4.570967577380004,0.30926817101597187,0.019879977481070774,0.9124607871862562
M0,2018-11-01,0.7729020305063834,0.5544904052268789,0.9913136557858879,4.570967577380004,0.30926817101597215,0.019879977481070815,0.9124607871862561
M0,2018-12-01,0.7729020305063831,0.5544904052268765,0.9913136557858896,4.570967577380002,0.3092681710159719,0.019879977481070846,0.9124607871862561
M0,2019-01-01,0.7729020305063828,0.554490405226876,0.9913136557858897,4.570967577380007,0.30926817101597215,0.019879977481070867,0.9124607871862561
M0,2019-02-01,0.7729020305063832,0.5544904052268768,0.9913136557858896,4.570967577379995,0.30926817101597265,0.019879977481070916,0.9124607871862558
M0,2019-03-01,0.7729020305063827,0.5544904052268755,0.9913136557858899,4.570967577379998,0.30926817101597265,0.019879977481070957,0.9124607871862558
M0,2019-04-01,0.7729020305063821,0.554490405226874,0.9913136557858901,4.570967577380001,0.30926817101597265,0.01987997748107101,0.9124607871862558
M0,2019-05-01,0.7729020305063827,0.5544904052268752,0.9913136557858903,4.570967577379988,0.30926817101597276,0.01987997748107101,0.9124607871862556
M0,2019-06-01,0.7729020305063818,0.5544904052268737,0.99131365578589,4.570967577380007,0.3092681710159729,0.019879977481071037,0.9124607871862558
M0,2019-07-01,0.772902030506382,0.5544904052268732,0.9913136557858907,4.570967577380006,0.30926817101597287,0.01987997748107102,0.9124607871862558
M0,2019-08-01,0.7729020305063821,0.5544904052268749,0.9913136557858893,4.570967577380008,0.3092681710159731,0.01987997748107101,0.9124607871862558
M0,2019-09-01,0.7729020305063826,0.5544904052268749,0.9913136557858904,4.570967577379998,0.30926817101597304,0.019879977481070985,0.9124607871862557
M0,2019-10-01,0.7729020305063827,0.5544904052268753,0.9913136557858901,4.5709675773799905,0.309268171015973,0.019879977481071,0.9124607871862556
M0,2019-11-01,0.7729020305063823,0.5544904052268731,0.9913136557858915,4.570967577379995,0.3092681710159731,0.019879977481071044,0.9124607871862556
M0,2019-12-01,0.7729020305063817,0.5544904052268737,0.9913136557858898,4.570967577379998,0.30926817101597304,0.01987997748107109,0.9124607871862556
M0,2020-01-01,0.7729020305063822,0.5544904052268734,0.9913136557858909,4.570967577379995,0.30926817101597304,0.01987997748107105,0.9124607871862556
M0,2020-02-01,0.7729020305063822,0.554490405226873,0.9913136557858914,4.5709675773799985,0.30926817101597326,0.019879977481071055,0.9124607871862556
M0,2020-03-01,0.7729020305063822,0.5544904052268729,0.9913136557858915,4.5709675773799985,0.30926817101597326,0.019879977481071055,0.9124607871862556
M0,2020-04-01,0.7729020305063823,0.5544904052268738,0.9913136557858908,4.5709675773799905,0.30926817101597315,0.01987997748107107,0.9124607871862555
M0,2020-05-01,0.772902030506382,0.5544904052268727,0.9913136557858913,4.570967577379995,0.30926817101597287,0.019879977481071075,0.9124607871862556
M0,2020-06-01,0.7729020305063821,0.5544904052268733,0.9913136557858908,4.570967577379991,0.3092681710159727,0.019879977481071065,0.9124607871862556
M0,2020-07-01,0.7729020305063823,0.5544904052268734,0.9913136557858911,4.570967577379987,0.30926817101597254,0.01987997748107104,0.9124607871862556
M0,2020-08-01,0.7729020305063823,0.5544904052268734,0.9913136557858911,4.57096757737999,0.30926817101597276,0.01987997748107104,0.9124607871862556
M0,2020-09-01,0.7729020305063822,0.5544904052268729,0.9913136557858915,4.570967577379986,0.3092681710159728,0.019879977481071075,0.9124607871862555
M0,2020-10-01,0.7729020305063824,0.5544904052268738,0.991313655785891,4.570967577379977,0.3092681710159727,0.019879977481071082,0.9124607871862553
M0,2020-11-01,0.7729020305063821,0.5544904052268728,0.9913136557858914,4.570967577379986,0.30926817101597276,0.019879977481071093,0.9124607871862555
M0,2020-12-01,0.7729020305063821,0.5544904052268733,0.9913136557858908,4.570967577379984,0.3092681710159727,0.019879977481071082,0.9124607871862555
M0,2021-01-01,0.7729020305063823,0.5544904052268738,0.9913136557858908,4.570967577379981,0.30926817101597287,0.019879977481071096,0.9124607871862553
M0,2021-02-01,0.7729020305063823,0.5544904052268738,0.9913136557858908,4.57096757737998,0.3092681710159728,0.01987997748107109,0.9124607871862553
M0,2021-03-01,0.7729020305063823,0.5544904052268744,0.9913136557858901,4.570967577379974,0.3092681710159724,0.019879977481071093,0.9124607871862553
M0,2021-04-01,0.7729020305063825,0.554490405226874,0.991313655785891,4.570967577379967,0.3092681710159721,0.01987997748107107,0.9124607871862553
M0,2021-05-01,0.7729020305063823,0.554490405226874,0.9913136557858906,4.570967577379968,0.30926817101597204,0.019879977481071096,0.9124607871862553
M0,2021-06-01,0.7729020305063821,0.554490405226874,0.9913136557858901,4.570967577379972,0.30926817101597215,0.019879977481071117,0.9124607871862553
M0,2021-07-01,0.7729020305063817,0.5544904052268737,0.9913136557858898,4.570967577379975,0.30926817101597226,0.019879977481071145,0.9124607871862553
M0,2021-08-01,0.772902030506382,0.5544904052268746,0.9913136557858893,4.5709675773799745,0.3092681710159723,0.019879977481071124,0.9124607871862553
M0,2021-09-01,0.7729020305063822,0.5544904052268744,0.9913136557858899,4.570967577379973,0.30926817101597226,0.019879977481071107,0.9124607871862553
M0,2021-10-01,0.7729020305063818,0.5544904052268735,0.9913136557858901,4.570967577379975,0.3092681710159723,0.019879977481071134,0.9124607871862553
M0,2021-11-01,0.7729020305063825,0.554490405226875,0.99131365578589,4.570967577379959,0.3092681710159723,0.019879977481071124,0.9124607871862551
M0,2021-12-01,0.7729020305063824,0.5544904052268744,0.9913136557858904,4.570967577379961,0.30926817101597237,0.01987997748107113,0.9124607871862551
M0,2022-01-01,0.7729020305063825,0.5544904052268749,0.9913136557858901,4.570967577379959,0.3092681710159723,0.01987997748107112,0.9124607871862551
M0,2022-02-01,0.7729020305063827,0.5544904052268744,0.991313655785891,4.570967577379957,0.30926817101597226,0.0198799774810711,0.9124607871862551
M0,2022-03-01,0.7729020305063831,0.5544904052268755,0.9913136557858906,4.570967577379953,0.3092681710159725,0.019879977481071103,0.912460787186255
M0,2022-04-01,0.7729020305063832,0.5544904052268752,0.9913136557858911,4.570967577379951,0.3092681710159724,0.01987997748107109,0.912460787186255
M0,2022-05-01,0.7729020305063833,0.5544904052268748,0.9913136557858918,4.570967577379948,0.30926817101597226,0.019879977481071082,0.912460787186255
M0,2022-06-01,0.772902030506383,0.554490405226875,0.9913136557858909,4.570967577379956,0.3092681710159723,0.019879977481071082,0.9124607871862551
M0,2022-07-01,0.7729020305063828,0.5544904052268748,0.9913136557858909,4.570967577379958,0.3092681710159723,0.019879977481071093,0.9124607871862551
M0,2022-08-01,0.7729020305063828,0.5544904052268749,0.9913136557858908,4.570967577379958,0.3092681710159723,0.019879977481071096,0.9124607871862551
M0,2022-09-01,0.7729020305063832,0.5544904052268758,0.9913136557858906,4.570967577379952,0.3092681710159725,0.019879977481071093,0.912460787186255
M0,2022-10-01,0.7729020305063831,0.5544904052268755,0.9913136557858906,4.570967577379953,0.30926817101597254,0.0198799774810711,0.912460787186255
M0,2022-11-01,0.7729020305063831,0.5544904052268759,0.9913136557858903,4.57096757737995,0.3092681710159723,0.0198799774810711,0.912460787186255
M0,2022-12-01,0.7729020305063827,0.5544904052268748,0.9913136557858907,4.5709675773799585,0.3092681710159723,0.019879977481071103,0.9124607871862551
M0,2023-01-01,0.7729020305063827,0.5544904052268749,0.9913136557858906,4.570967577379957,0.3092681710159722,0.019879977481071103,0.9124607871862551
M0,2023-02-01,0.7729020305063832,0.5544904052268755,0.9913136557858908,4.570967577379947,0.30926817101597215,0.01987997748107109,0.912460787186255
M0,2023-03-01,0.772902030506383,0.5544904052268751,0.9913136557858908,4.570967577379953,0.30926817101597204,0.01987997748107109,0.9124607871862551
M0,2023-04-01,0.772902030506383,0.5544904052268752,0.9913136557858907,4.570967577379952,0.309268171015972,0.019879977481071086,0.9124607871862551
M0,2023-05-01,0.772902030506383,0.5544904052268751,0.9913136557858908,4.5709675773799505,0.3092681710159719,0.019879977481071082,0.9124607871862551
M0,2023-06-01,0.772902030506383,0.5544904052268752,0.9913136557858907,4.5709675773799505,0.3092681710159719,0.019879977481071082,0.9124607871862551
M0,2023-07-01,0.772902030506383,0.5544904052268751,0.9913136557858908,4.570967577379952,0.309268171015972,0.019879977481071086,0.9124607871862551
M0,2023-08-01,0.772902030506383,0.5544904052268753,0.9913136557858906,4.5709675773799505,0.3092681710159719,0.019879977481071082,0.9124607871862551
M0,2023-09-01,0.772902030506383,0.5544904052268752,0.9913136557858907,4.5709675773799505,0.3092681710159719,0.019879977481071082,0.9124607871862551
M0,2023-10-01,0.772902030506383,0.5544904052268753,0.9913136557858906,4.57096757737995,0.30926817101597187,0.019879977481071082,0.9124607871862551
M0,2023-11-01,0.772902030506383,0.5544904052268753,0.9913136557858906,4.5709675773799505,0.3092681710159719,0.019879977481071082,0.9124607871862551
M0,2023-12-01,0.772902030506383,0.5544904052268753,0.9913136557858906,4.5709675773799505,0.3092681710159719,0.019879977481071082,0.9124607871862551
M0,2024-01-01,0.772902030506383,0.5544904052268753,0.9913136557858906,4.5709675773799505,0.3092681710159719,0.019879977481071082,0.9124607871862551
M0,2024-02-01,0.772902030506383,0.5544904052268753,0.9913136557858906,4.5709675773799505,0.3092681710159719,0.019879977481071082,0.9124607871862551
M0,2024-03-01,0.772902030506383,0.5544904052268754,0.9913136557858905,4.5709675773799505,0.3092681710159719,0.019879977481071082,0.9124607871862551
M0,2024-04-01,0.772902030506383,0.5544904052268753,0.9913136557858906,4.570967577379951,0.309268171015972,0.019879977481071082,0.9124607871862551
M0,2024-05-01,0.7729020305063831,0.5544904052268755,0.9913136557858906,4.570967577379951,0.309268171015972,0.01987997748107108,0.9124607871862551
M0,2024-06-01,0.772902030506383,0.5544904052268754,0.9913136557858905,4.570967577379951,0.309268171015972,0.019879977481071082,0.9124607871862551
M0,2024-07-01,0.772902030506383,0.5544904052268755,0.9913136557858904,4.570967577379951,0.309268171015972,0.019879977481071082,0.9124607871862551
M0,2024-08-01,0.7729020305063827,0.554490405226875,0.9913136557858905,4.5709675773799585,0.309268171015972,0.019879977481071082,0.9124607871862552
M0,2024-09-01,0.772902030506383,0.5544904052268755,0.9913136557858904,4.570967577379951,0.309268171015972,0.019879977481071082,0.9124607871862551
M0,2024-10-01,0.772902030506383,0.5544904052268755,0.9913136557858904,4.570967577379952,0.30926817101597204,0.019879977481071082,0.9124607871862551
M0,2024-11-01,0.772902030506383,0.5544904052268755,0.9913136557858904,4.570967577379951,0.309268171015972,0.019879977481071082,0.9124607871862551
M0,2024-12-01,0.7729020305063831,0.5544904052268756,0.9913136557858905,4.570967577379951,0.309268171015972,0.01987997748107108,0.9124607871862551
M0,2025-01-01,0.7729020305063833,0.5544904052268762,0.9913136557858904,4.570967577379944,0.309268171015972,0.01987997748107108,0.912460787186255
M0,2025-02-01,0.7729020305063831,0.5544904052268755,0.9913136557858906,4.570967577379952,0.30926817101597204,0.01987997748107108,0.9124607871862551
M0,2025-03-01,0.7729020305063831,0.5544904052268756,0.9913136557858905,4.570967577379952,0.30926817101597204,0.01987997748107108,0.9124607871862551
M0,2025-04-01,0.772902030506383,0.5544904052268755,0.9913136557858904,4.570967577379952,0.30926817101597204,0.019879977481071082,0.9124607871862551
M0,2025-05-01,0.772902030506383,0.5544904052268756,0.9913136557858903,4.570967577379951,0.309268171015972,0.019879977481071082,0.9124607871862551
M0,2025-06-01,0.7729020305063833,0.5544904052268762,0.9913136557858904,4.570967577379944,0.30926817101597204,0.01987997748107108,0.912460787186255
M0,2025-07-01,0.7729020305063833,0.5544904052268762,0.9913136557858904,4.570967577379944,0.309268171015972,0.019879977481071082,0.912460787186255
M0,2025-08-01,0.7729020305063836,0.5544904052268769,0.9913136557858904,4.570967577379935,0.3092681710159719,0.01987997748107108,0.9124607871862549
M0,2025-09-01,0.7729020305063833,0.5544904052268762,0.9913136557858904,4.570967577379944,0.309268171015972,0.019879977481071082,0.912460787186255
M0,2025-10-01,0.7729020305063836,0.5544904052268769,0.9913136557858904,4.570967577379937,0.30926817101597204,0.019879977481071082,0.9124607871862549
M0,2025-11-01,0.7729020305063835,0.5544904052268768,0.9913136557858903,4.570967577379937,0.309268171015972,0.019879977481071086,0.9124607871862549
M0,2025-12-01,0.7729020305063836,0.5544904052268769,0.9913136557858904,4.570967577379935,0.3092681710159719,0.019879977481071082,0.9124607871862549
M0,2026-01-01,0.7729020305063836,0.5544904052268769,0.9913136557858904,4.570967577379936,0.309268171015972,0.01987997748107108,0.9124607871862549
M0,2026-02-01,0.7729020305063832,0.5544904052268761,0.9913136557858903,4.570967577379945,0.309268171015972,0.019879977481071086,0.912460787186255
M0,2026-03-01,0.7729020305063836,0.5544904052268769,0.9913136557858904,4.570967577379937,0.30926817101597204,0.019879977481071082,0.9124607871862549
M0,2026-04-01,0.7729020305063836,0.5544904052268769,0.9913136557858904,4.570967577379937,0.30926817101597204,0.019879977481071082,0.9124607871862549
M0,2026-05-01,0.7729020305063832,0.5544904052268761,0.9913136557858903,4.570967577379945,0.30926817101597204,0.019879977481071086,0.912460787186255
M0,2026-06-01,0.7729020305063832,0.554490405226876,0.9913136557858904,4.570967577379945,0.30926817101597204,0.019879977481071086,0.912460787186255
M2,2010-02-01,0.7534911149183148,0.6625796922405596,0.84440253759607,6.391587320543345,3.60223438768259,0.18438164408958424,0.2520284044589872
M2,2010-03-01,0.7525445998720142,0.6627398415799488,0.8423493581640795,6.502043216338114,3.65988298627743,0.18508961013408098,0.2520284057719038
M2,2010-04-01,0.7547009555262236,0.6660151131187705,0.8433867979336768,6.392548678164061,3.6085609861317836,0.18347671772190186,0.25202840428709283
M2,2010-05-01,0.7564100680790038,0.6687250087468177,0.8440951274111899,6.304912285863295,3.5671506927064605,0.18219835034892687,0.25202840317710873
M2,2010-06-01,0.7580548108322809,0.6713338094146986,0.8447758122498632,6.2208357120186895,3.52723542343846,0.18096812974125517,0.2520284021195973
M2,2010-07-01,0.759088022036917,0.6734183505128983,0.8447576935609358,6.168793212009811,3.5024944692891706,0.18019531723446441,0.2520284015845933
M2,2010-08-01,0.7577442829436138,0.6731136259181769,0.8423749399690508,6.2258261800888866,3.5286189852901644,0.18120039563584833,0.25202840272424565
M2,2010-09-01,0.756434124108398,0.6727790694735172,0.8400891787432789,6.281528196636446,3.5540336224305276,0.18218035696026616,0.2520284038419862
M2,2010-10-01,0.7550052049661731,0.6723537863925033,0.8376566235398428,6.342887710343265,3.581971071103084,0.1832491475972193,0.25202840504461443
M2,2010-11-01,0.7544006261094232,0.6729102744558223,0.835890977763024,6.363641798178221,3.5908136792174727,0.18370135527452985,0.25202840559204676
M2,2010-12-01,0.7554638326393759,0.6751298167038744,0.8357978485748774,6.313336363564738,3.567448492358877,0.1829061071375068,0.2520284049934821
M2,2011-01-01,0.7571696565341567,0.677836879626567,0.8365024334417464,6.239032692154203,3.533422487340066,0.18163019956074966,0.252028403994339
M2,2011-02-01,0.7574574624220202,0.6790283213141918,0.8358866035298486,6.217047878878181,3.522309925961642,0.18141492896564906,0.2520284038533968
M2,2011-03-01,0.7573120471465329,0.6798806652169558,0.83474342907611,6.212217787022749,3.5188977234413903,0.18152369542952201,0.2520284039845831
M2,2011-04-01,0.7583653368073109,0.6819258127682244,0.8348048608463974,6.162449295400413,3.4955614355434355,0.18073586481815856,0.2520284034164726
M2,2011-05-01,0.7608635566823887,0.6855925020911209,0.8361346112736565,6.056895095059052,3.4470052274783223,0.17886726766877092,0.252028401914439
M2,2011-06-01,0.7613573238497249,0.6873148639848012,0.8353997837146485,6.020914032047344,3.4287519173499708,0.17849794393957108,0.25202840154554085
M2,2011-07-01,0.7629235658462665,0.6898957508685469,0.8359513808239861,5.95096200196089,3.395887662052434,0.17732643961742015,0.2520284006700054
M2,2011-08-01,0.7629335782505209,0.6908851975820601,0.8349819589189816,5.930276814124599,3.384128171951522,0.1773189506447748,0.2520284005798288
M2,2011-09-01,0.7615909288345247,0.6902366876005076,0.8329451700685419,5.9494665380305225,3.3891040035739466,0.17832321415569366,0.25202840108410635
M2,2011-10-01,0.761866429827065,0.6906013952667693,0.8331314643873606,5.923615507550691,3.3755986677292564,0.17811714727590314,0.25202840092410056
M2,2011-11-01,0.7640291481025054,0.6924701686925864,0.8355881275124245,5.843539187227279,3.3394196367139317,0.17649949567465334,0.2520283998833699
M2,2011-12-01,0.765462111726085,0.6934963010373587,0.8374279224148113,5.786103331109834,3.3127982887671177,0.17542767973615,0.2520283992185117
M2,2012-01-01,0.7648965113703171,0.6925513804783797,0.8372416422622545,5.794099551493488,3.3149252632035804,0.17585073264853746,0.25202839960608103
M2,2012-02-01,0.7652617989183859,0.6923024018481803,0.8382211959885915,5.772203857564206,3.303975388778176,0.1755775079498422,0.2520283995496877
M2,2012-03-01,0.7678618575363937,0.694254974307106,0.8414687407656813,5.6712969402323505,3.257246239434208,0.17363273825569692,0.2520283982072512
M2,2012-04-01,0.7691027700678515,0.6948756252511952,0.8433299148845079,5.620718065028886,3.2334137947813777,0.1727045710366854,0.2520283977099402
M2,2012-05-01,0.7711001741769846,0.696299383746549,0.8459009646074203,5.539730402040859,3.1951006323123945,0.17121056970812001,0.2520283967341265
